distance,height,landings,number,pack,age,usage,region,weight,item,volume,width,max,power,size,target
6612,14269.0347,-0.2928546747283829,-0.9536312370828758,1.5472362970785816,29503.8971,46443.9989,RE-10,3051,IT-13,59270,30070.488999999998,28522,8349,1669,49.51643571167338
3086,4297.3201,-1.4035252473910724,-0.01893766518273388,-0.32981857137782616,31552.6355,19599.01283,RE-A,492,IT-9,19457,21187.679,33538,21544,1299,-29.64796792641657
4559,1922.6898,1.6898074944605606,-0.5056293086706547,0.7516568004498082,29705.1958,23957.60556,RE-A,903,IT-3,49586,19384.343999999997,34405,17560,1333,-18.531480327353307
4870,14722.2867,1.1974950332817935,1.0576560108452309,0.15342788604143232,34445.6388,25050.09631,RE-10,4736,IT-5,32700,25504.027000000002,8043,18036,1608,7.58088892804429
4836,16229.0133,0.5340630027080934,-1.4877473789046045,0.645311280494808,37270.9632,25973.24849,RE-2,3204,IT-12,22211,38215.395,27792,13759,990,4.724878744625245
7038,8682.8128,1.6247169825100656,1.2625216610127183,0.09960612598985902,37877.4451,25316.47109,RE-5,2177,IT-B,37837,33115.312999999995,29598,18089,1592,28.264464919901567
7192,8619.4914,1.3733868985817952,1.2204214830088065,-0.9236999187613812,45350.8109,37742.73609,RE-6,1033,IT-11,55889,22344.634,3716,14905,1914,45.81838806958982
4657,8234.3131,0.7753002594443614,-0.23978304620016228,-1.6060358986845666,29718.595,31333.47028,RE-D,2820,IT-11,54357,26126.472,2360,21094,1004,-14.661100970528274
7820,1688.8835,-1.0818736561403774,0.17254247759760125,0.7538243909152746,45502.2264,33493.39303,RE-3,3903,IT-10,3690,32219.371,15723,20459,1353,-10.8833657625149
5016,16433.6261,-1.496619442293911,-0.40209695480764257,-0.8004422932177732,44779.1901,40424.91089,RE-A,4459,IT-5,59901,15464.768999999998,10011,14011,1931,35.181235900210716
6472,9895.709,-0.11185054158825883,-0.35006528240609297,0.7994770092988444,30141.214,36023.46167,RE-5,1730,IT-6,53075,26209.163500000002,13379,15122,1030,-44.990915629276316
1964,18032.2812,1.6493592256087029,0.9104053361205003,0.03922906981256695,29204.8225,33036.86795,RE-10,3702,IT-4,64677,33823.5,14925,7881,1108,4.428693285527888
5884,3142.0975,0.852539201837327,1.0233299379773853,0.7092268898711184,26592.7301,28985.07641,RE-9,3735,IT-3,65857,25658.237999999998,29783,21104,1051,16.62708158321296
4945,5747.5006,0.7512868095176125,0.8680118677550424,0.39416508842364484,32268.5001,43143.13766,RE-8,2696,IT-B,70868,26209.163500000002,9444,6984,825,-26.05057256740396
1709,8477.9064,-1.3989448573943624,0.6334129775320726,0.09334014049569303,22203.0988,42393.84153,RE-10,904,IT-3,29803,27838.707000000002,17629,13303,1486,-16.7210231212806
5237,16225.9545,-0.9613598551490188,0.5890624828933441,0.30540901553309174,28617.1392,18842.694,RE-5,2954,IT-A,41444,22989.997000000003,7454,12944,1411,-12.364100799750199
4621,13422.3662,0.13323668282610643,-1.1555966104803346,1.4747983340541713,32303.5868,33881.01958,RE-D,764,IT-7,48564,23642.142000000003,8511,14496,1630,1.4524299118397743
4511,6588.4389,0.32237691065168617,-0.006146827571734964,-0.8772363717548296,45809.7337,24566.119740000002,RE-7,1068,IT-E,49429,24830.819,1679,22689,1380,-3.9124306421413726
6242,8741.0295,1.0534736643992808,-0.8622906714036845,-0.14525069442409888,45167.8496,10114.90552,RE-7,611,IT-A,45452,26209.163500000002,4421,14069,2162,20.78827071997255
4656,8013.3035,-1.3788613430023062,-1.2017061920105485,-0.3279212957944897,25379.2074,24671.49702,RE-7,2962,IT-10,52574,22569.801,25593,10420,1073,-14.96591444934562
4780,9401.0877,-1.3557255162927782,0.7412229727117039,-0.574217426786085,57262.1796,24427.863530000002,RE-3,613,IT-C,66390,36451.1,12561,14791,1825,32.732353798206894
5622,12468.7844,-1.5604213846939454,1.710640425224451,1.0893464011011602,38190.4194,34971.24269,RE-B,705,IT-10,54534,32869.167,30579,16609,1605,43.823676251471404
3314,6499.2131,0.17623675995758475,0.3157781852687886,0.39733359705313737,15036.8349,26246.0537,RE-4,3127,IT-E,60757,25698.218999999997,13452,10984,1068,-7.646049917542598
4863,16941.5497,1.0254278451897112,1.2406927513255337,0.6294247851409644,34354.0312,28639.06578,RE-B,3647,IT-11,66407,29796.748,24384,15619,1819,71.5318691842477
3794,12683.8589,1.2166649829038854,0.5418916104612934,-0.5944268772110477,30574.642000000003,32028.69106,RE-C,2546,IT-11,13205,35574.942,18718,17080,1461,13.60985035943067
2803,13593.261999999999,-1.0493845657009826,-1.1276318690170994,-1.439457308890794,49124.047999999995,28028.46293,RE-10,452,IT-C,15830,27495.871,28084,24964,1569,6.291523813232183
4362,16821.1489,0.3718757129643,-0.44156074124413686,0.5307139220664302,26046.1703,41856.625530000005,RE-D,4637,IT-9,52846,28391.312,3592,14832,1311,11.868593948068742
5045,10935.4668,-0.5725788524484537,0.9612161810869378,-0.5109121570077452,48147.833,33974.36886,RE-E,1629,IT-D,39937,40360.22,23672,8679,1045,12.985770643825855
5627,18562.7752,-1.669945857406452,1.5377006362077756,1.5750397369761355,40264.8811,27410.23047,RE-D,4548,IT-9,73611,26209.163500000002,27577,17492,1325,35.87062890896019
4938,14469.2105,-0.3566080569723259,1.7169073004662463,0.42134994468014236,32252.9609,36491.796969999996,RE-8,3557,IT-C,44068,35603.958,12352,19756,1970,57.02838049662319
6030,3701.9409,1.661484356505429,0.7319912481984977,1.2886892136168988,28650.1234,40160.68972,RE-4,2317,IT-F,70570,22253.38,25370,13302,1367,10.692542101500253
3419,4133.657,1.357108689630277,1.4245667197382383,0.5328809276775283,23262.3589,21180.924219999997,RE-11,2673,IT-E,51567,26209.163500000002,10734,13470,1226,-18.515992691184344
5611,10868.0281,0.6574354661330076,1.0018976861318445,1.9602519677667745,16076.0167,23612.20719,RE-8,4325,IT-B,51665,26209.163500000002,11125,11395,1072,-23.341731539733573
5937,13454.8996,-0.4351273025845877,1.4331848796726732,-0.1438940806518363,23038.8413,32043.83245,RE-8,2042,IT-D,49125,27953.898999999998,14094,21712,1703,19.150048707880586
6191,5519.5342,-1.695884154381941,0.6274702897481496,1.9367127331172613,20543.2019,26738.43265,RE-9,4530,IT-0,93092,31584.95,7295,18921,1029,-5.714499769900928
3064,7727.5845,-1.3496206511651383,-0.546029211828396,1.6029848878883637,20890.4939,28996.31154,RE-A,875,IT-7,34059,37700.418,16064,11723,1220,17.64632121108136
1326,12957.143,-0.38957893094932594,-1.2081699684391776,-0.6463186819399774,40410.3224,29294.181760000003,RE-C,4599,IT-11,31852,34387.386,18478,16558,1345,2.977349033485837
6800,11665.6787,0.4660529441278058,0.5604218062675881,0.8730337666835097,47002.0026,43818.284360000005,RE-4,4570,IT-11,52520,26274.27,14400,14713,1497,34.18802761583353
5652,10355.6901,1.2927413335680709,-0.03765213569838961,-0.4855763138316214,30167.1312,19901.89432,RE-11,2806,IT-2,24656,21177.293999999998,20997,19573,1730,0.7038311685378353
3619,12006.4743,-1.2524092253386219,1.7299395664839128,-1.1401991297343084,54189.1537,20820.163230000002,RE-8,4802,IT-2,42910,23160.803,611,19136,1677,-7.047150935387855
8065,8896.6324,-1.7065081928167958,0.6024522392214522,1.0800129746194123,42326.2639,21697.40596,RE-2,3793,IT-2,28954,31911.616,24309,14058,1372,-24.015703565792705
6084,8051.8582,0.48285066814551214,0.9474875390401047,0.7164000245494517,31562.0297,31602.75803,RE-4,4664,IT-D,57182,21686.803,25019,13170,1843,20.015643188867344
7718,9251.9671,1.141665606147569,0.846866316640976,-0.6240880389108752,19610.4855,47862.230639999994,RE-0,3849,IT-B,60961,34818.7,34431,12350,1142,30.66414822263045
5969,12085.3845,-1.2304741649417936,-0.20472505395332385,0.13549139600872268,25424.2069,36172.90385,RE-C,4479,IT-2,23262,28457.202,28287,11937,917,-40.334389659283055
7416,6863.7026,-0.8508377154338354,-0.5893939406491224,1.3720545475934025,11928.2628,38059.53998,RE-E,2132,IT-6,30085,28761.112,8232,11429,1321,-41.77290250551727
3760,6074.5615,0.6269475113835056,0.5110918683756844,0.3061012828128834,35851.2887,2014.96768,RE-6,1042,IT-6,60891,25933.272,22352,4857,1508,-26.986519562739957
3891,17823.6623,-0.6885292674065547,-0.2410625756998711,-2.0980593056714367,17852.6232,33083.56662,RE-3,3106,IT-A,39493,26209.163500000002,10583,17663,1492,-2.7164882361645417
6128,2953.1574,0.7746572844666005,1.4841801006919604,-0.017834762331679535,36198.1674,36398.56194,RE-10,2502,IT-0,40036,44301.587999999996,23426,27060,1621,36.79763945237492
5465,5459.1864,-0.22516223840285338,0.8117724056127488,0.7551804038097613,45950.7674,28881.29991,RE-6,4859,IT-12,43249,30756.479,16707,11247,1391,-23.37475454500545
4946,14226.431999999999,0.28896234298364054,1.7038187197141368,-1.477002571865133,39297.9579,30021.24636,RE-7,4593,IT-A,59179,25062.082000000002,8654,8830,1210,209.64344911530839
2832,9942.185,1.26141185694454,1.699087710236332,-0.7554137945625012,49565.8285,37052.72656,RE-6,3289,IT-10,54954,28438.375,12251,19329,1716,55.38930233446286
6076,10223.2775,0.39145369556851345,1.6995104836042125,-1.429637451820175,46760.3733,32195.73047,RE-2,4282,IT-6,50327,27968.947,24505,18758,1102,22.14906692872239
7067,17479.0198,-1.6063231563111473,-1.1004708856472656,1.0365197907869634,28789.2405,36433.8071,RE-E,4959,IT-4,44764,20471.576,21388,18869,1133,-11.723913550837768
2831,2555.755,1.2379840470841394,1.7141991565567118,-0.6626558196023582,30418.4739,17429.1039,RE-B,3823,IT-1,24017,21335.466,29179,14520,1541,-27.97701383569599
5450,17388.545,1.4154531683986826,1.3103552680419828,2.0573436815511883,38889.9578,26346.03415,RE-9,568,IT-A,31049,26151.421000000002,24931,9339,1444,-2.0889265925087432
7493,4799.9571,1.089414449664409,-0.9986627455748998,-1.2249812053191858,43401.1577,39028.50934,RE-6,4331,IT-D,71050,24930.462000000003,24063,15116,1200,23.38824793918857
2584,7357.7936,1.7340730796683852,-0.9602943452146377,1.4128422271636725,46704.6337,32268.1891,RE-7,2223,IT-3,65357,25810.341,13837,8377,1479,7.3852584817462015
3761,4629.3144,-1.485466803333896,0.4344223205766735,0.26693604534294557,34496.1085,37012.39178,RE-E,4020,IT-7,20958,26209.163500000002,17588,12832,1118,-48.832530400334996
5982,10497.2183,0.9345454002800334,-1.1420961254495812,1.6693275307303777,50470.0925,32741.50095,RE-4,2066,IT-2,72916,27471.007999999998,14393,13377,1362,19.414221894784387
2894,17391.0115,-1.3419396606614376,-0.4419969466550679,0.970645335884543,11834.3172,41602.216,RE-5,1072,IT-C,40354,26125.6,34143,25591,1194,16.348511843481223
8226,9806.9085,1.074290915551236,0.8045306376728949,2.698490379233786,52458.7877,37152.99365,RE-2,1704,IT-11,31864,34322.534,4196,8838,1242,-3.826413119734516
5600,10856.6108,-0.6305343657546468,-0.6164296035812851,0.7369498121466986,46156.1116,29656.080860000002,RE-D,4655,IT-11,37842,34815.157999999996,18420,14190,1460,-64.60983776161098
5203,10392.1088,0.5329208310688828,1.3117394001455656,-1.1863822510886874,37766.1613,23000.95313,RE-11,3953,IT-1,75534,37633.337999999996,13434,14829,1350,21.890921012131532
5677,5794.2907,0.35379219878152096,-1.7218648933111413,1.875772798674593,50385.6465,27002.276719999998,RE-E,4022,IT-3,28520,18582.664,30676,11051,1298,-54.237666895201464
3958,9481.9043,-1.2266356004912038,1.106453673728972,-1.664925662190888,41343.5527,40290.86888,RE-F,3670,IT-7,80130,26209.163500000002,13739,13712,1307,39.35212739965552
2942,17178.8594,-1.5829225188973266,-1.6457245957626239,-1.071926379347281,25906.9568,37673.3334,RE-F,4393,IT-A,43976,28847.242000000002,12648,13481,1620,24.766144521621808
5975,8230.6067,-0.08315512013240052,-0.4597767682026266,0.8128008330436989,13057.7722,27182.538889999996,RE-A,4416,IT-12,42792,16884.905,19108,13405,1487,15.020610703180894
5535,15831.0478,-0.49598024364870336,0.0964351581418352,-0.539541291098161,36036.2765,30303.54678,RE-9,3811,IT-F,37066,26209.163500000002,17693,7757,1063,-21.116224618611373
5726,12059.0333,-0.47522101821939533,-0.7242926054365729,-1.3770308188538931,43403.5795,28499.67205,RE-0,1718,IT-F,23691,28254.456000000002,17577,13572,1661,3.7422847474826963
3092,12080.8454,-1.1107770924801263,-0.23375394524126408,0.03262986153898354,33904.0753,16121.609880000002,RE-11,3441,IT-3,44989,26209.163500000002,12637,13495,1536,-6.373815303332506
4571,4638.3352,0.018832103269683,-0.5058057620810589,2.0419029734134524,41393.3494,41478.54027,RE-11,2638,IT-12,48845,27169.951,32228,15275,1558,24.88666564208058
3080,6474.3318,0.07241838885069168,0.6589168244091127,0.23050169321244138,52799.6295,26760.7233,RE-8,3172,IT-B,52654,25675.197999999997,25646,12042,1206,-23.403413895441147
5286,12883.7155,1.5262343946077759,0.6135005175669641,0.000363590235778894,37310.6091,30118.83498,RE-7,2313,IT-2,47800,33185.302,6412,16827,1326,22.9021512089687
3028,7501.5396,1.254930959696799,0.20427811241231317,0.16975951966338587,18900.4648,26882.16912,RE-5,4236,IT-7,53174,36997.401,30580,15722,1357,32.900887362049744
4722,3014.4145,0.3159321663965756,-0.5060183847524988,0.297592949646222,38117.679,26500.75969,RE-6,2506,IT-5,42674,28444.942000000003,30320,13667,1526,-6.975438828506137
4627,5457.4135,0.9990470658639048,1.665450780006099,2.0184265505207812,29316.2884,14305.374780000002,RE-11,1318,IT-1,43784,16535.87,26629,18643,1706,-20.370705728478654
4091,1220.7730000000001,-1.0680843343475264,-0.2330546722854204,0.42587965778810505,23081.7234,6469.31846,RE-4,4278,IT-2,55900,33718.081,25360,14184,1184,-36.365516120742356
5918,3258.078,0.9694483223672765,0.7405246435171051,0.1575003231502124,33419.7972,20383.747,RE-7,4135,IT-C,8032,23324.627999999997,25588,11224,1048,-53.630701254916104
4806,5110.9933,-1.345816494924598,-0.11090460099672197,-0.9082329803057996,30116.962000000003,24685.55884,RE-4,1905,IT-13,55419,34358.263,9400,17472,1090,0.48548743496144103
6385,4896.7669,-0.6827321304381856,-0.9117634385484966,0.11844660859548635,31942.4441,13218.92292,RE-E,2576,IT-11,44638,20723.15,19104,21746,1482,-6.59446089904888
5183,5985.9573,0.6483453441849643,1.024327418181456,-0.629107795886068,29560.7512,27663.239569999998,RE-5,1236,IT-F,26505,34737.593,9642,10087,567,-43.3871790912208
2961,15104.0331,0.5893039200040648,1.0270339693859238,-0.6730173559704185,43013.0857,9079.67028,RE-6,4931,IT-8,36095,18133.431,8046,5986,1322,-37.28531667062561
5001,13758.3882,-0.3267405919405134,-1.7436735233599583,0.8228271757532368,50514.4461,35140.14833,RE-B,4745,IT-1,35715,30796.041,16779,15407,1418,10.422711856037386
6287,9086.5529,1.4503121577966807,-0.024065792578591105,1.4955589896922494,32425.7762,36277.47717,RE-D,434,IT-A,45752,16523.265,6688,14832,1334,-21.611633263493424
8917,5192.3352,0.8349703864106328,-0.6608129087505177,-0.6950480829576189,45271.4952,29072.109439999997,RE-2,2590,IT-10,76746,34072.006,24895,10250,1373,4.6241618848634864
3861,16347.485,0.5755909925723101,0.12604963341661643,-0.4210212823729861,39109.7316,25112.444330000002,RE-B,3811,IT-6,34268,23009.642000000003,6455,15312,1255,-16.28759671243538
3924,9463.3682,-0.8862511389532951,-1.2179223923459606,-1.3350057556855115,32694.1455,38534.86253,RE-4,1398,IT-3,63065,21095.352000000003,3760,10101,1590,-2.212479099468398
4531,17518.7155,0.5517421502118345,-0.07297481007618756,0.6939711639596265,50739.2318,36513.65662,RE-E,4333,IT-12,45214,27086.104,7477,18810,1305,33.790228687850735
5818,16190.0142,0.48255059055926086,0.6609200466149004,-0.15108881488328763,32865.0267,40352.72963,RE-B,3237,IT-0,39515,25418.859,395,17417,1262,-7.884770814091309
5197,12540.1771,-1.118365364172198,1.4198945706742325,0.020185875080453285,35226.0033,40148.455969999995,RE-8,1270,IT-7,27069,17373.817,32775,9477,1456,-10.730636890506126
4611,17862.1278,-0.2412418116856321,0.9255582434443445,0.36912885091830194,47260.4409,30135.05311,RE-5,2728,IT-0,55522,21989.316000000003,16372,18580,1449,212.18674110316758
4467,9434.7348,-0.48626485925208063,-0.7399270544116516,-0.5497223077589258,52128.9722,31910.58061,RE-2,3387,IT-E,26628,26467.171000000002,1852,24982,1753,44.842714544438934
4882,17563.4326,1.578704864289413,1.582025138544738,0.18316326816414233,33826.1721,46660.40962,RE-1,4131,IT-2,40353,26209.163500000002,18561,18295,1649,35.23717040940573
2607,8049.5553,-1.2089766858478195,-0.020608763468636285,0.14811214468552214,37861.7765,32201.8879,RE-0,971,IT-1,42895,13781.24,32558,19165,1324,-21.548922719430614
8522,1444.3723,-1.5463563937094618,-0.1678793769490882,0.17408304356546592,28824.6468,39905.44173,RE-8,3224,IT-3,74209,24629.235,32622,15149,1065,-14.518030228944387
7740,14199.7766,-0.39395928590033313,0.15760979197945496,-0.941486181338406,18091.177,38526.34632,RE-E,3933,IT-7,20006,26209.163500000002,15450,16796,1335,3.411166463882888
4627,14086.2978,0.45816854199638596,-0.6669050188723117,0.05004275468945528,40549.3842,17300.06995,RE-8,2140,IT-A,45804,25041.931,7142,21071,1861,25.08187244995974
5211,4376.2625,1.334578628513465,-1.3916426454246753,1.5089651176689984,33116.9984,30000.234860000004,RE-10,4397,IT-C,34884,38916.622,14928,14539,1953,-505.9719335001886
5134,12418.8212,-1.0356261076754911,-0.8250819497748105,-1.0944852859112235,28007.2838,20931.06195,RE-8,2539,IT-C,62445,36148.081,12744,23126,1697,50.49067205531361
5494,3013.6802,-0.006166124703866934,-1.0321867158182758,-1.696123516726571,22721.6687,33774.5697,RE-5,3961,IT-F,59934,28061.244,1784,18724,1582,8.85273065996181
7338,7643.3437,-1.0833998994575402,-0.49683843467024796,-0.35951924680019876,17458.1984,27862.581769999997,RE-A,1547,IT-F,36378,26209.163500000002,10291,13337,1137,-7.671657775061688
6917,15782.4709,0.786698426113761,0.5412115662809299,0.9412095434092063,42655.375,30955.371639999998,RE-F,2388,IT-12,25904,23807.287999999997,31348,23067,1639,58.66302341966938
2999,18518.492,1.3818418930385796,-1.6962200367574793,0.012998399452535388,50346.6009,30998.32166,RE-3,4451,IT-F,57668,20871.475,7313,17313,902,41.19746466549385
4431,6657.3542,-0.7424952699722647,-0.028864880121205923,-0.4442015446274579,41460.0482,23776.46335,RE-D,3636,IT-2,39012,18780.606,23523,10721,1592,-24.75167682591585
4632,3507.784,-1.4581443998738504,-0.3355502096992825,0.09033273921548174,26580.0923,35645.56915,RE-C,488,IT-F,12859,24409.674,14007,17098,1815,-11.359422721852102
2126,16289.1557,1.5211085833165539,-0.41775096537943407,-0.14739865621555157,35437.1908,33328.97307,RE-11,1083,IT-C,22896,20760.436999999998,34204,13445,1809,29.851042846463
6545,10269.5089,0.2190487435548551,-0.7771149988977556,1.4409685307077864,68044.4124,38706.41484,RE-6,3561,IT-13,55525,28138.786,27045,8807,1192,26.62848129691585
6159,2286.2957,-1.4787596775121286,1.2964409595402557,1.0781921467125803,39771.4325,20479.175580000003,RE-3,3586,IT-E,47545,31253.484,11535,15926,964,-38.91617549971856
3000,7420.3944,-0.8513269590871575,1.0104026787859206,0.01592985779357285,47064.1361,34457.81383,RE-9,1528,IT-4,68660,26659.914,30564,12947,1270,10.804162528714823
3240,17150.6985,-0.7820192027252455,-0.23516593586393827,-0.5794162613619113,17634.8581,42074.92383,RE-1,428,IT-4,51588,23599.139,26963,11516,1385,8.354952943290638
5544,3676.6952,1.4133706364224212,-0.16365786610602218,0.3886325824129953,40039.1317,31354.70495,RE-0,2843,IT-2,36339,24414.2,27161,9930,1275,-21.883066213483147
4270,11803.5268,-0.3210660997910218,-0.6337539972764005,2.010722328017272,26884.1121,45849.632560000005,RE-8,3727,IT-4,19115,27281.922000000002,17359,10423,1480,-17.80821783109176
5788,13534.4367,-1.4613341836270268,0.7003103025916918,-0.6245401954314073,33744.251000000004,15829.23794,RE-4,1562,IT-0,20050,29721.57,8133,19525,1459,-21.4747795709993
6067,15284.5071,1.0126861709151758,1.398495826095685,-1.0393292326938373,35996.1135,33745.2557,RE-F,1886,IT-8,39860,18911.258,32140,13433,1509,19.35310360651758
5306,11333.1732,1.6453435253750088,1.0641823985483962,1.1874383039845646,35251.6592,22305.19798,RE-B,2509,IT-C,27804,29109.436,14093,22794,1628,15.157397312055966
5015,5313.715,-0.82289244396088,-0.42279394178741037,0.14304223444529832,37460.2337,29485.067860000003,RE-D,3701,IT-7,38728,31597.349,32662,18029,1117,-16.401042415107696
4451,17486.372,-0.493788185810844,0.4966018822132036,0.31621746075577345,27494.3285,45749.502539999994,RE-10,4777,IT-A,41093,23204.237999999998,32277,12997,1447,25.30277199344137
3020,7319.4373,-0.09819410330836786,0.8073435862974673,-2.8645241669785504,36869.4942,18233.79954,RE-7,4276,IT-0,48239,30111.9,18942,28082,1416,14.40084076551926
5147,12918.3111,-0.38830802792776514,0.22003319468867863,0.8457805545712225,18644.1563,26642.39489,RE-11,1402,IT-1,47615,22012.577,8064,15818,1502,-0.6304320306177507
4970,4378.7308,-0.6656898358397452,-0.1951434168587682,0.5874151685372759,28988.5619,33957.723210000004,RE-4,1892,IT-10,64521,28185.484,27451,7558,1764,19.34202856911359
4097,5179.0868,0.6367694437288103,1.118370664434799,-0.8211054704571891,13978.7631,26817.26691,RE-9,2305,IT-12,18759,21036.148999999998,14157,20889,1465,9.886757385660774
5903,1306.9484,-0.5347268176561908,1.002307778895615,-1.0647539096403533,43758.5271,28595.419639999996,RE-8,3490,IT-0,44394,30106.722,7610,11782,1319,-45.97902598739292
5399,7572.0842,0.12349560202700247,0.5828716930036517,0.30954404007101205,44916.1641,36433.15762,RE-B,878,IT-C,70250,28492.714,25322,17833,1324,29.46724819508632
3578,8893.6392,1.244510407135731,-1.3196932351351556,0.5275148487874025,36233.5907,39035.74564,RE-E,1983,IT-9,48430,25162.295,7387,16672,1645,15.61639198159134
4471,7713.1055,-1.368632829508304,0.6662046903928857,-0.9481941885479506,8957.4788,20343.75824,RE-E,3439,IT-7,18223,26209.163500000002,18608,14361,703,-59.312134306784
4044,6261.3245,-0.1310436777729485,0.375575230567674,0.40314491836351946,47554.028,45673.31445,RE-4,3904,IT-12,63330,27300.968999999997,6870,9636,1311,12.219827226364552
3245,10007.4524,-0.7338937210418707,-1.326528313955362,-0.34523354592334604,9553.1663,33764.19667,RE-A,4704,IT-0,72771,23155.09,8171,22788,1752,2.031762434896056
5985,17009.6453,-1.2182752463665503,-1.3151483193671831,0.2356424108897799,33396.52,30339.047239999996,RE-2,3077,IT-5,38918,34759.072,34566,19397,1473,6.488067180518348
5967,8416.5391,-1.4723058881491695,-1.3953817192237457,-0.8301830191468367,36711.4452,50732.60735,RE-7,3933,IT-12,48084,25218.584,16241,18586,1605,38.350330788814894
7126,12912.8261,-0.8426886357568304,-0.9997813427650935,2.610479322680048,25804.2071,43296.63669,RE-B,1291,IT-5,70733,27458.52,31533,18970,1410,24.441184844937393
6168,1186.9575,-1.4502401143228039,0.33164185939729296,0.09008912734171376,40089.0893,37826.780139999995,RE-A,4171,IT-13,53008,16016.302,10120,3081,1623,-15.487556993573437
8074,18003.2983,1.6709802340181819,0.7745191521575182,-0.3214082614056774,37390.9813,30488.670510000004,RE-7,3148,IT-1,45819,30100.373,6657,21192,1169,14.743365930180108
7221,11868.0108,-0.16767628143681573,1.6698061690535362,2.9449002203356978,43208.6325,23978.93912,RE-7,2069,IT-E,38923,21110.346,14656,17449,1373,-17.948865403832837
5126,18613.1894,0.9680808042296006,-1.4077690450638154,1.8102928000028087,36715.3279,19772.77403,RE-10,4624,IT-12,70248,31325.855,9897,9951,1497,32.152224951968385
4300,14822.3462,-1.2707852883950252,0.4962986118212145,-0.2084694217792984,13513.5955,40786.17842,RE-A,719,IT-E,21862,23151.282000000003,7005,17734,1325,-14.431388387711493
7026,7952.4524,0.786254661404738,0.40464329917567576,1.0927761473525133,21401.0224,31618.63182,RE-9,632,IT-8,55295,21600.042999999998,32797,19480,1205,-29.357069148522182
4831,2258.6229,0.8520201774408009,-0.46768582140785575,1.1731014323563145,53395.1829,43515.93904,RE-C,1204,IT-11,57049,25223.107999999997,18832,17292,1708,34.94818426523613
3734,6562.838000000001,0.3456703544988486,-0.684205659035471,-0.07417605096793083,26509.4414,23681.21313,RE-A,1235,IT-8,52097,19925.699,30668,26280,1097,-6.16932596419927
5581,10517.3999,0.5963226589912755,-0.6226262426025979,1.1268006431100017,39605.7691,28950.242239999996,RE-0,4557,IT-3,31826,21268.732999999997,18438,21544,1158,-33.7433748977134
3323,1604.1853,0.1958336623965949,1.485894404701628,1.2033069332392048,33853.153,29972.32235,RE-3,2453,IT-3,35645,38351.866,1470,18912,1103,714.0510191836238
4723,11851.0222,0.1305468430371877,1.059165921159633,-0.023111022011859567,32876.0845,18416.15439,RE-10,1333,IT-2,56485,26905.071,30114,11840,1149,-13.946476132490295
5267,1816.1488,-1.442968819267514,-0.019967640370534986,0.37673615584240716,30644.6151,50625.087530000004,RE-2,798,IT-2,48350,26209.163500000002,28625,11541,1621,6.849549801267622
4446,17032.5422,0.6956498959796665,-0.08381689012134533,0.20933665484286867,27677.4948,23206.193209999998,RE-9,4820,IT-8,17158,27663.001,22643,12931,1182,-12.550766657860516
2189,1189.8293,0.19369690173840975,-0.6374289160401667,1.3164140346662503,50006.2929,38199.62962,RE-B,1093,IT-1,48927,18695.251,24671,12064,1016,-45.11883709127001
2712,1716.1497,1.2254797713816434,-0.21557287199775266,-0.3655822157231387,45462.2413,16050.02319,RE-0,3126,IT-B,44942,22365.474,15558,13914,1443,-23.414862761109795
6468,13760.0347,-0.4889001749888515,1.3325423498049007,-0.5286287898680954,39928.9309,33259.294030000005,RE-6,956,IT-10,30539,22792.679,9465,14104,720,-31.048563746174487
5766,11350.1779,-0.2916769900653602,-0.20972218337284323,0.7422395635358737,27007.0346,30987.065769999997,RE-7,1848,IT-9,33443,28650.605,13365,11230,1182,-50.379273607788114
7622,9836.6036,-1.4064342559214458,1.5225420818634747,-1.4883550117676199,34478.1435,17192.50617,RE-E,1945,IT-7,30340,25721.346,33042,11340,1598,-1.5591500596754742
5986,5826.1642,-0.7114639703970672,0.20013625524864373,-0.7694442906303627,31062.0825,16334.351869999999,RE-7,2098,IT-5,27524,22993.299,32113,14475,1742,-8.469711867280122
5471,7945.5417,1.5097626100184078,-0.9128618810522382,-0.31340529849538407,36089.806000000004,46072.67981,RE-1,4922,IT-A,72087,36029.301,30816,18549,1485,62.083328345372635
5461,5046.6087,0.6164149384543828,-1.1725598960176,-0.23417458045991277,29646.3717,25542.99901,RE-4,4641,IT-5,51881,26846.166,31961,20719,1313,7.278936708692888
4752,10177.4856,1.5448411757042082,1.173702960120709,-0.3293393352988592,39149.5226,23357.884469999997,RE-3,2951,IT-10,58999,21821.69,22265,7759,1263,-0.5883886190824418
5497,11676.7861,-1.0160219226657075,0.8664569177452063,1.789358066067193,27677.2702,28353.27705,RE-8,1111,IT-6,49175,27543.991,15509,16327,1733,23.722402866763478
5259,12263.0118,-1.4166043337253862,0.8936171099448448,0.19069793097099005,40284.0319,34075.79321,RE-C,4173,IT-10,63552,31288.057,20725,13430,1091,17.271426708384336
7265,16095.1123,1.0886098781212121,-0.9350873265082275,-1.0600051886006212,37841.6559,21571.60326,RE-9,3064,IT-12,30937,29053.302000000003,8367,18424,1062,1.9989414525122768
3996,6760.8977,-0.6589288590225704,-1.6130875123372643,-0.1843619810814623,34327.8853,36743.17278,RE-2,4492,IT-B,31389,25720.715,17387,22375,1025,-17.853853815033084
6119,6043.7397,0.3062006463926788,-1.066935535566499,-0.1506864350777136,12020.7929,40597.29116,RE-4,3460,IT-11,42668,14564.648000000001,1754,19493,1390,-17.8856458586064
