id,y,pred
6139,1,1
6140,0,0
6141,4,4
6142,4,4
6143,2,2
6144,1,1
6145,4,4
6146,3,3
6147,4,4
6148,1,1
6149,4,4
6150,3,3
6151,2,2
6152,0,0
6153,4,4
6154,3,3
6155,0,0
6156,1,1
6157,2,2
6158,4,4
6159,0,0
6160,1,1
6161,3,3
6162,3,3
6163,4,4
6164,0,0
6165,4,4
6166,2,2
6167,0,0
6168,1,1
6169,3,3
6170,0,0
6171,2,2
6172,2,2
6173,4,4
6174,3,3
6175,1,1
6176,2,2
6177,0,0
6178,2,3
6179,2,2
6180,1,1
6181,2,2
6182,2,2
6183,0,0
6184,0,0
6185,4,4
6186,3,3
6187,0,0
6188,1,1
6189,0,0
6190,1,1
6191,0,0
6192,0,0
6193,1,1
6194,3,3
6195,2,2
6196,1,1
6197,1,1
6198,2,3
6199,0,0
6200,2,2
6201,1,1
6202,4,4
6203,0,0
6204,4,4
6205,1,1
6206,0,0
6207,4,4
6208,3,3
6209,1,1
6210,0,0
6211,1,1
6212,0,0
6213,4,4
6214,3,3
6215,2,2
6216,3,3
6217,4,4
6218,4,4
6219,4,4
6220,3,3
6221,3,3
6222,2,2
6223,3,3
6224,0,0
6225,3,3
6226,3,3
6227,2,2
6228,1,1
6229,2,2
6230,2,2
6231,2,2
6232,2,2
6233,1,1
6234,0,0
6235,4,4
6236,0,0
6237,3,3
6238,2,2
6239,0,0
6240,2,2
6241,3,3
6242,1,1
6243,4,4
6244,2,2
6245,4,4
6246,1,1
6247,3,3
6248,1,1
6249,2,2
6250,1,1
6251,0,0
6252,0,0
6253,3,3
6254,2,2
6255,2,2
6256,0,0
6257,2,2
6258,1,1
6259,4,4
6260,0,0
6261,1,1
6262,2,2
6263,1,1
6264,4,4
6265,0,0
6266,2,2
6267,2,2
6268,4,4
6269,1,1
6270,2,2
6271,1,1
6272,2,2
6273,1,1
6274,4,4
6275,3,3
6276,4,4
6277,4,4
6278,3,3
6279,3,3
6280,4,4
6281,4,4
6282,4,4
6283,4,4
6284,1,1
6285,1,1
6286,1,1
6287,4,4
6288,2,2
6289,1,1
6290,1,1
6291,1,1
6292,4,4
6293,3,3
6294,0,0
6295,1,1
6296,2,2
6297,0,0
6298,1,1
6299,0,0
6300,3,3
6301,2,2
6302,0,0
6303,0,0
6304,2,2
6305,1,1
6306,4,4
6307,2,2
6308,4,4
6309,0,0
6310,4,4
6311,0,0
6312,3,3
6313,0,0
6314,4,4
6315,0,0
6316,0,0
6317,1,1
6318,4,4
6319,0,0
6320,1,1
6321,0,0
6322,1,1
6323,4,4
6324,0,0
6325,3,3
6326,3,3
6327,3,3
6328,1,1
6329,2,2
6330,3,3
6331,4,4
6332,4,4
6333,0,0
6334,1,1
6335,1,1
6336,3,3
6337,2,3
6338,0,0
6339,2,2
6340,4,4
6341,1,1
6342,4,4
6343,3,3
6344,0,0
6345,1,1
6346,1,1
6347,1,1
6348,1,1
6349,4,4
6350,3,3
6351,3,3
6352,1,1
6353,0,0
6354,3,3
6355,4,4
6356,2,2
6357,0,0
6358,3,3
6359,2,2
6360,3,3
6361,1,1
6362,4,4
6363,4,4
6364,2,2
6365,0,0
6366,4,4
6367,1,1
6368,4,4
6369,2,2
6370,1,1
6371,2,2
6372,3,3
6373,3,3
6374,1,1
6375,0,0
6376,0,0
6377,3,3
6378,2,2
6379,4,4
6380,3,3
6381,0,0
6382,1,1
6383,2,2
6384,0,0
6385,4,4
6386,3,3
6387,1,1
6388,4,4
6389,0,0
6390,2,2
6391,3,3
6392,1,1
6393,2,2
6394,0,0
6395,0,0
6396,4,4
6397,0,0
6398,4,4
6399,2,2
6400,4,4
6401,3,3
6402,2,2
6403,2,2
6404,3,3
6405,2,2
6406,3,3
6407,2,3
6408,0,0
6409,1,1
6410,3,3
6411,2,2
6412,3,3
6413,4,4
6414,3,3
6415,0,0
6416,4,4
6417,1,1
6418,4,4
6419,4,4
6420,2,2
6421,0,0
6422,4,4
6423,1,1
6424,2,2
6425,4,4
6426,0,0
6427,2,2
6428,2,2
6429,0,0
6430,1,1
6431,4,3
6432,0,0
6433,4,4
6434,1,1
6435,1,1
6436,4,4
6437,4,4
6438,1,1
6439,4,4
6440,3,3
6441,4,4
6442,3,3
6443,2,2
6444,4,4
6445,2,2
6446,1,1
6447,1,1
6448,1,1
6449,1,1
6450,2,2
6451,3,3
6452,0,0
6453,1,1
6454,3,3
6455,1,1
6456,2,2
6457,0,0
6458,4,4
6459,4,4
6460,1,1
6461,0,0
6462,3,3
6463,2,2
6464,4,4
6465,4,4
6466,2,2
6467,2,2
6468,0,0
6469,2,2
6470,4,4
6471,2,2
6472,1,1
6473,0,0
6474,2,2
6475,3,3
6476,2,2
6477,1,1
6478,2,2
6479,3,3
6480,1,1
6481,4,4
6482,0,0
6483,4,4
6484,4,4
6485,3,3
6486,3,3
6487,4,4
6488,4,4
6489,4,4
6490,0,0
6491,1,1
6492,1,1
6493,4,4
6494,0,0
6495,1,1
6496,2,2
6497,3,3
6498,0,0
6499,4,4
6500,1,1
6501,2,2
6502,0,0
6503,3,3
6504,2,2
6505,0,0
6506,0,0
6507,0,0
6508,3,3
6509,1,1
6510,0,0
6511,2,2
6512,2,2
6513,4,4
6514,4,4
6515,2,2
6516,2,2
6517,0,0
6518,0,0
6519,4,4
6520,4,4
6521,2,2
6522,4,4
6523,4,4
6524,3,3
6525,4,4
6526,4,4
6527,4,4
6528,3,3
6529,1,1
6530,1,1
6531,0,0
6532,3,3
6533,4,4
6534,3,3
6535,0,0
6536,0,0
6537,0,0
6538,3,3
6539,4,4
6540,0,0
6541,1,1
6542,0,0
6543,1,1
6544,0,0
6545,0,0
6546,3,3
6547,1,1
6548,0,0
6549,0,0
6550,3,3
6551,3,3
6552,2,2
6553,4,4
6554,4,4
6555,1,1
6556,4,4
6557,4,4
6558,0,0
6559,1,1
6560,2,2
6561,1,1
6562,2,2
6563,1,1
6564,3,3
6565,1,1
6566,0,0
6567,4,4
6568,4,4
6569,0,0
6570,4,4
6571,2,2
6572,1,1
6573,3,3
6574,0,0
6575,3,3
6576,2,2
6577,4,4
6578,4,4
6579,0,0
6580,0,0
6581,4,4
6582,3,3
6583,3,3
6584,4,4
6585,1,1
6586,2,2
6587,0,0
6588,3,3
6589,1,1
6590,3,3
6591,1,1
6592,2,2
6593,2,2
6594,2,3
6595,3,3
6596,4,4
6597,2,2
6598,3,3
6599,2,2
6600,3,3
6601,2,2
6602,0,0
6603,4,4
6604,4,4
6605,2,2
6606,0,0
6607,1,1
6608,0,0
6609,1,1
6610,4,4
6611,1,1
6612,4,4
6613,2,2
6614,1,1
6615,4,4
6616,2,2
6617,2,2
6618,3,3
6619,0,0
6620,4,4
6621,3,3
6622,3,3
6623,2,2
6624,4,4
6625,1,1
6626,4,4
6627,1,1
6628,2,2
6629,0,0
6630,4,4
6631,0,0
6632,0,0
6633,0,0
6634,1,1
6635,4,4
6636,3,3
6637,3,3
6638,0,0
6639,1,1
6640,2,2
6641,0,0
6642,2,2
6643,3,3
6644,4,4
6645,1,1
6646,2,2
6647,1,1
6648,2,2
6649,4,4
6650,1,1
6651,1,1
6652,3,3
6653,2,2
6654,2,2
6655,1,1
6656,3,3
6657,2,2
6658,4,4
6659,0,0
6660,0,0
6661,1,1
6662,2,2
6663,2,3
6664,3,3
6665,1,1
6666,0,0
6667,2,2
6668,1,1
6669,3,3
6670,2,2
6671,0,0
6672,3,3
6673,1,1
6674,3,3
6675,4,4
6676,3,3
6677,2,2
6678,4,4
6679,4,4
6680,1,1
6681,0,0
6682,3,3
6683,4,4
6684,1,1
6685,2,2
6686,0,0
6687,3,3
6688,4,4
6689,1,1
6690,0,0
6691,4,4
6692,1,1
6693,3,3
6694,2,2
6695,2,2
6696,0,0
6697,3,3
6698,0,0
6699,4,4
6700,3,3
6701,0,0
6702,2,2
6703,0,0
6704,3,3
6705,1,1
6706,3,3
6707,1,1
6708,2,2
6709,1,1
6710,4,4
6711,3,3
6712,3,3
6713,2,2
6714,1,1
6715,2,2
6716,2,2
6717,3,3
6718,2,2
6719,0,0
6720,0,0
6721,3,3
6722,3,3
6723,3,3
6724,3,3
6725,1,1
6726,1,1
6727,1,1
6728,2,2
6729,4,4
6730,1,1
6731,1,1
6732,2,2
6733,1,1
6734,1,1
6735,3,3
6736,1,1
6737,0,0
6738,1,1
6739,1,1
6740,1,1
6741,2,2
6742,1,1
6743,2,2
6744,1,1
6745,0,0
6746,4,4
6747,4,4
6748,0,0
6749,2,2
6750,0,0
6751,0,0
6752,2,2
6753,2,2
6754,1,1
6755,4,4
6756,1,1
6757,4,4
6758,1,1
6759,0,0
6760,3,3
6761,0,0
6762,1,1
6763,1,1
6764,2,2
6765,3,3
6766,0,0
6767,3,3
6768,2,2
6769,1,1
6770,4,4
6771,4,4
6772,4,4
6773,2,2
6774,4,4
6775,1,1
6776,3,3
6777,3,3
6778,4,4
6779,4,4
6780,1,1
6781,2,2
6782,3,3
6783,1,1
6784,3,3
6785,2,2
6786,2,2
6787,4,4
6788,4,4
6789,3,3
6790,2,2
6791,2,2
6792,0,0
6793,4,4
6794,2,2
6795,0,0
6796,3,3
6797,3,3
6798,2,2
6799,2,2
6800,4,4
6801,4,4
6802,4,4
6803,4,4
6804,1,1
6805,0,0
6806,2,2
6807,3,3
6808,1,1
6809,3,3
6810,3,3
6811,0,0
6812,2,2
6813,0,0
6814,0,0
6815,0,0
6816,2,2
6817,1,1
6818,4,4
6819,1,1
6820,3,3
6821,2,2
6822,4,4
6823,3,3
6824,1,1
6825,2,2
6826,4,4
6827,2,2
6828,2,2
6829,1,1
6830,3,3
6831,3,3
6832,2,2
6833,4,4
6834,1,1
6835,4,4
6836,4,4
6837,1,1
6838,4,4
6839,2,2
6840,0,0
6841,4,4
6842,1,1
6843,3,3
6844,1,1
6845,0,0
6846,4,4
6847,0,0
6848,2,2
6849,1,1
6850,1,1
6851,0,0
6852,0,0
6853,3,3
6854,4,4
6855,0,0
6856,4,4
6857,0,0
6858,1,1
6859,4,4
6860,2,2
6861,4,4
6862,1,1
6863,0,0
6864,1,1
6865,2,2
6866,2,2
6867,0,0
6868,4,4
6869,0,0
6870,1,1
6871,0,0
6872,2,2
6873,0,0
6874,1,1
6875,0,0
6876,1,1
6877,2,2
6878,1,1
6879,1,1
6880,2,2
6881,3,3
6882,1,1
6883,2,2
6884,3,3
6885,0,0
6886,1,1
6887,3,3
6888,0,0
6889,1,1
6890,1,1
6891,2,2
6892,2,2
6893,1,1
6894,2,2
6895,3,3
6896,0,0
6897,3,3
6898,3,3
6899,0,0
6900,2,2
6901,0,0
6902,0,0
6903,4,4
6904,3,3
6905,3,3
6906,3,3
6907,4,4
6908,2,2
6909,0,0
6910,2,2
6911,2,2
6912,2,2
6913,4,4
6914,4,4
6915,1,1
6916,4,4
6917,4,4
6918,2,2
6919,3,3
6920,3,3
6921,2,2
6922,1,1
6923,4,3
6924,3,3
6925,0,0
6926,3,3
6927,2,2
6928,4,4
6929,0,0
6930,4,4
6931,1,1
6932,4,4
6933,0,0
6934,1,1
6935,3,3
6936,2,2
6937,2,2
6938,3,3
6939,3,3
6940,3,3
6941,3,3
6942,2,2
6943,2,2
6944,4,4
6945,4,4
6946,3,3
6947,0,0
6948,2,2
6949,4,4
6950,1,1
6951,2,2
6952,4,4
6953,4,4
6954,2,2
6955,0,0
6956,0,0
6957,4,4
6958,3,3
6959,2,2
6960,4,4
6961,2,2
6962,2,2
6963,4,4
6964,4,4
6965,2,3
6966,1,1
6967,4,4
6968,3,3
6969,3,3
6970,0,0
6971,0,0
6972,4,4
6973,2,2
6974,2,2
6975,4,4
6976,0,0
6977,4,4
6978,3,3
6979,1,1
6980,0,0
6981,2,2
6982,4,4
6983,3,3
6984,4,4
6985,0,0
6986,0,0
6987,1,1
6988,4,4
6989,0,0
6990,2,2
6991,0,0
6992,4,4
6993,1,1
6994,2,2
6995,0,0
6996,2,2
6997,2,2
6998,1,1
6999,4,3
7000,1,1
7001,2,2
7002,3,3
7003,3,3
7004,3,3
7005,1,1
7006,1,1
7007,2,2
7008,2,2
7009,1,1
7010,2,2
7011,2,2
7012,3,3
7013,0,0
7014,0,0
7015,4,4
7016,4,4
7017,2,2
7018,2,2
7019,4,4
7020,4,4
7021,3,3
7022,4,4
7023,3,3
7024,0,0
7025,0,0
7026,1,1
7027,3,3
7028,2,2
7029,0,0
7030,3,3
7031,1,1
7032,1,1
7033,1,1
7034,4,4
7035,4,4
7036,3,3
7037,4,4
7038,1,1
7039,0,0
7040,3,3
7041,2,2
7042,0,0
7043,2,2
7044,2,2
7045,2,2
7046,1,1
7047,1,1
7048,0,0
7049,4,4
7050,2,2
7051,4,4
7052,2,2
7053,3,3
7054,4,4
7055,2,2
7056,2,2
7057,4,4
7058,3,3
7059,4,4
7060,1,1
7061,1,1
7062,1,1
7063,2,2
7064,4,4
7065,1,1
7066,2,2
7067,3,3
7068,3,3
7069,2,2
7070,4,4
7071,2,2
7072,2,2
7073,3,3
7074,1,1
7075,1,1
7076,4,4
7077,0,0
7078,0,0
7079,4,4
7080,0,0
7081,3,3
7082,0,0
7083,3,3
7084,4,4
7085,3,3
7086,0,0
7087,2,2
7088,4,4
7089,4,4
7090,1,1
7091,0,0
7092,2,3
7093,1,1
7094,1,1
7095,4,4
7096,3,3
7097,0,0
7098,2,2
7099,3,3
7100,4,4
7101,2,2
7102,0,0
7103,3,3
7104,1,1
7105,0,0
7106,0,0
7107,4,4
7108,3,3
7109,2,2
7110,3,3
7111,2,2
7112,1,1
7113,2,3
7114,1,1
7115,1,1
7116,3,3
7117,3,3
7118,2,2
7119,2,2
7120,1,1
7121,1,1
7122,0,0
7123,0,0
7124,1,1
7125,2,2
7126,0,0
7127,1,1
7128,1,1
7129,2,2
7130,3,3
7131,2,2
7132,0,0
7133,4,4
7134,3,3
7135,0,0
7136,3,3
7137,2,2
7138,3,3
7139,2,3
7140,3,3
7141,4,4
7142,3,3
7143,0,0
7144,2,2
7145,0,0
7146,0,0
7147,1,1
7148,0,0
7149,4,4
7150,4,4
7151,4,4
7152,2,3
7153,3,3
7154,1,1
7155,1,1
7156,0,0
7157,1,1
7158,2,2
7159,2,2
7160,1,1
7161,4,4
7162,0,0
7163,4,4
7164,4,4
7165,4,4
7166,4,4
7167,4,4
7168,4,4
7169,4,4
7170,4,4
7171,4,4
7172,2,2
7173,0,0
7174,1,1
7175,1,1
7176,3,3
7177,4,4
7178,0,1
7179,1,1
7180,2,2
7181,2,3
7182,0,0
7183,2,2
7184,1,1
7185,2,2
7186,4,4
7187,0,0
7188,4,4
7189,0,0
7190,4,4
7191,2,3
7192,3,3
7193,1,1
7194,4,4
7195,4,4
7196,2,2
7197,0,0
7198,3,3
7199,4,4
7200,1,1
7201,2,2
7202,0,0
7203,1,1
7204,1,1
7205,4,4
7206,1,1
7207,2,2
7208,4,4
7209,0,0
7210,4,4
7211,4,4
7212,1,1
7213,4,4
7214,1,1
7215,3,3
7216,2,2
7217,2,2
7218,4,4
7219,3,3
7220,3,3
7221,4,4
7222,4,4
7223,0,0
7224,1,1
7225,4,4
7226,4,4
7227,4,4
7228,2,2
7229,2,2
7230,2,2
7231,4,4
7232,2,2
7233,4,4
7234,0,0
7235,2,2
7236,1,1
7237,4,4
7238,3,3
7239,3,3
7240,2,2
7241,2,2
7242,3,3
7243,2,2
7244,3,3
7245,4,4
7246,0,0
7247,0,0
7248,0,0
7249,4,4
7250,0,0
7251,4,4
7252,0,0
7253,1,1
7254,4,4
7255,1,1
7256,0,0
7257,1,1
7258,2,2
7259,2,2
7260,0,0
7261,4,4
7262,1,1
7263,2,2
7264,1,1
7265,1,1
7266,0,0
7267,0,0
7268,2,3
7269,2,3
7270,1,1
7271,2,2
7272,3,3
7273,2,2
7274,2,2
7275,0,0
7276,1,1
7277,4,4
7278,1,1
7279,1,1
7280,4,4
7281,4,4
7282,0,0
7283,0,0
7284,1,1
7285,4,4
7286,4,4
7287,4,4
7288,1,1
7289,4,4
7290,2,2
7291,2,2
7292,0,0
7293,0,0
7294,1,1
7295,2,2
7296,0,0
7297,1,1
7298,3,3
7299,2,2
7300,3,3
7301,0,0
7302,0,0
7303,1,1
7304,2,2
7305,3,3
7306,4,4
7307,3,3
7308,4,4
7309,1,1
7310,2,2
7311,2,2
7312,0,0
7313,2,2
7314,2,2
7315,0,0
7316,3,3
7317,1,1
7318,1,1
7319,4,4
7320,3,3
7321,3,3
7322,4,4
7323,4,4
7324,4,4
7325,4,4
7326,1,1
7327,3,3
7328,1,1
7329,1,1
7330,0,0
7331,2,2
7332,3,3
7333,0,0
7334,1,1
7335,2,2
7336,2,2
7337,3,3
7338,2,2
7339,0,0
7340,3,3
7341,0,0
7342,0,0
7343,1,1
7344,1,1
7345,3,3
7346,0,0
7347,1,1
7348,2,2
7349,0,0
7350,3,3
7351,0,0
7352,1,1
7353,4,4
7354,2,2
7355,1,1
7356,2,2
7357,2,2
7358,2,2
7359,1,1
7360,2,2
7361,2,2
7362,0,0
7363,0,0
7364,3,3
7365,2,2
7366,0,0
7367,0,0
7368,0,0
7369,1,1
7370,1,1
7371,1,1
7372,4,4
7373,1,1
7374,1,1
7375,2,2
7376,4,4
7377,4,4
7378,2,2
7379,0,0
7380,1,1
7381,0,0
7382,0,0
7383,0,0
7384,0,0
7385,0,0
7386,3,3
7387,1,1
7388,1,1
7389,0,0
7390,4,4
7391,4,4
7392,4,4
7393,0,0
7394,1,1
7395,4,4
7396,0,0
7397,1,1
7398,2,2
7399,1,1
7400,2,2
7401,3,3
7402,4,4
7403,0,0
7404,4,4
7405,0,0
7406,3,3
7407,2,2
7408,2,2
7409,3,3
7410,2,2
7411,2,2
7412,3,3
7413,4,4
7414,4,4
7415,0,0
7416,1,1
7417,2,2
7418,2,2
7419,1,1
7420,1,1
7421,1,1
7422,4,4
7423,3,3
7424,0,0
7425,4,4
7426,0,0
7427,3,3
7428,4,4
7429,0,0
7430,1,1
7431,0,0
7432,1,1
7433,1,1
7434,3,3
7435,1,1
7436,0,0
7437,4,4
7438,2,2
7439,0,0
7440,4,4
7441,2,2
7442,4,4
7443,0,0
7444,0,0
7445,0,0
7446,1,1
7447,2,2
7448,2,2
7449,1,1
7450,2,2
7451,3,3
7452,4,4
7453,4,4
7454,1,1
7455,0,0
7456,0,0
7457,3,3
7458,3,3
7459,4,4
7460,3,3
7461,3,3
7462,4,4
7463,4,4
7464,4,4
7465,1,1
7466,1,1
7467,1,1
7468,3,3
7469,4,4
7470,4,4
7471,1,1
7472,4,4
7473,4,4
7474,2,2
7475,0,0
7476,3,3
7477,1,1
7478,2,2
7479,2,2
7480,1,1
7481,1,1
7482,4,4
7483,3,3
7484,3,3
7485,1,0
7486,2,2
7487,0,0
7488,2,2
7489,4,4
7490,1,1
7491,3,3
7492,1,1
7493,4,4
7494,1,1
7495,0,1
7496,1,1
7497,2,2
7498,2,2
7499,3,3
7500,0,0
7501,0,0
7502,0,0
7503,3,3
7504,0,0
7505,3,3
7506,2,2
7507,3,3
7508,4,4
7509,3,3
7510,1,1
7511,3,3
7512,1,1
7513,4,4
7514,1,1
7515,4,4
7516,4,4
7517,4,4
7518,2,2
7519,1,1
7520,3,3
7521,0,0
7522,3,3
7523,3,3
7524,2,2
7525,3,3
7526,3,3
7527,3,3
7528,2,2
7529,4,4
7530,0,0
7531,0,0
7532,0,0
7533,1,1
7534,3,3
7535,3,3
7536,2,2
7537,2,2
7538,3,3
7539,1,1
7540,1,1
7541,4,4
7542,3,3
7543,0,0
7544,2,2
7545,3,3
7546,3,3
7547,4,4
7548,0,0
7549,4,4
7550,4,4
7551,3,3
7552,3,3
7553,0,0
7554,0,0
7555,0,0
7556,1,1
7557,4,4
7558,2,2
7559,4,4
7560,2,2
7561,1,1
7562,3,3
7563,3,3
7564,3,3
7565,2,2
7566,0,0
7567,0,0
7568,0,0
7569,0,0
7570,2,2
7571,2,2
7572,0,0
7573,2,2
7574,3,3
7575,4,4
7576,3,3
7577,4,4
7578,1,1
7579,3,3
7580,4,4
7581,4,4
7582,0,0
7583,2,2
7584,2,2
7585,2,2
7586,2,2
7587,3,3
7588,1,1
7589,2,2
7590,1,1
7591,1,1
7592,0,0
7593,1,1
7594,1,1
7595,2,2
7596,1,1
7597,4,4
7598,2,2
7599,2,2
7600,4,4
7601,4,4
7602,2,2
7603,0,0
7604,1,1
7605,1,1
7606,4,4
7607,4,4
7608,2,2
7609,1,1
7610,1,1
7611,4,4
7612,0,0
7613,4,4
7614,3,3
7615,4,4
7616,3,3
7617,4,4
7618,1,1
7619,3,3
7620,1,1
7621,0,0
7622,4,4
7623,1,1
7624,0,0
7625,4,4
7626,0,0
7627,3,3
7628,3,3
7629,1,1
7630,2,2
7631,4,4
7632,2,2
7633,2,2
7634,1,1
7635,3,3
7636,4,4
7637,4,4
7638,0,0
7639,3,3
7640,2,2
7641,3,3
7642,3,3
7643,1,1
7644,4,4
7645,3,3
7646,3,3
7647,4,4
7648,4,4
7649,2,2
7650,3,3
7651,0,0
7652,1,1
7653,0,0
7654,3,3
7655,3,3
7656,2,2
7657,2,2
7658,0,0
7659,4,4
7660,2,2
7661,0,0
7662,4,4
7663,2,2
7664,2,2
7665,0,0
7666,3,3
7667,3,3
7668,2,2
7669,0,0
7670,1,1
7671,0,0
7672,0,0
7673,3,3
7674,0,0
7675,3,3
7676,3,3
7677,1,1
7678,4,4
7679,4,4
7680,0,0
7681,2,2
7682,3,3
7683,2,2
7684,2,2
7685,0,0
7686,3,3
7687,0,0
7688,1,2
7689,1,1
7690,1,1
7691,3,3
7692,0,0
7693,3,3
7694,1,1
7695,2,2
7696,1,1
7697,2,2
7698,1,1
7699,0,0
7700,2,2
7701,2,2
7702,1,1
7703,0,0
7704,2,2
7705,1,1
7706,3,3
7707,1,1
7708,4,4
7709,1,1
7710,3,3
7711,2,2
7712,3,3
7713,3,3
7714,1,1
7715,3,3
7716,3,3
7717,2,2
7718,2,2
7719,4,4
7720,4,4
7721,1,1
7722,1,1
7723,1,1
7724,2,2
7725,1,1
7726,0,0
7727,2,2
7728,4,4
7729,4,4
7730,0,0
7731,4,4
7732,3,3
7733,2,2
7734,1,1
7735,2,2
7736,1,1
7737,1,1
7738,3,3
7739,3,3
7740,4,4
7741,2,2
7742,3,3
7743,2,2
7744,1,1
7745,0,0
7746,0,0
7747,3,3
7748,2,2
7749,2,2
7750,2,2
7751,2,2
7752,4,4
7753,3,3
7754,1,1
7755,3,3
7756,2,2
7757,1,1
7758,0,0
7759,1,1
7760,4,4
7761,0,0
7762,1,1
7763,3,3
7764,0,0
7765,3,3
7766,4,4
7767,3,3
7768,2,2
7769,2,2
7770,4,4
7771,2,2
7772,4,4
7773,4,4
7774,1,1
7775,0,0
7776,1,1
7777,3,3
7778,2,2
7779,2,2
7780,3,3
7781,0,0
7782,1,1
7783,4,4
7784,4,4
7785,0,0
7786,2,2
7787,4,4
7788,3,3
7789,4,4
7790,2,2
7791,2,2
7792,0,0
7793,2,2
7794,4,4
7795,0,0
7796,0,0
7797,0,0
7798,0,0
7799,0,0
7800,4,4
7801,0,0
7802,0,0
7803,0,0
7804,4,4
7805,2,2
7806,1,1
7807,1,1
7808,0,0
7809,3,3
7810,2,2
7811,1,1
7812,3,3
7813,2,2
7814,0,0
7815,2,2
7816,2,2
7817,1,1
7818,1,1
7819,1,1
7820,4,4
7821,4,4
7822,0,0
7823,2,2
7824,4,4
7825,4,4
7826,3,3
7827,1,1
7828,0,0
7829,1,1
7830,2,2
7831,2,2
7832,3,3
7833,2,2
7834,1,1
7835,2,2
7836,0,0
7837,1,1
7838,4,4
7839,4,4
7840,2,2
7841,2,2
7842,1,1
7843,4,4
7844,0,0
7845,4,4
7846,1,1
7847,3,3
7848,1,1
7849,2,2
7850,1,1
7851,2,2
7852,0,0
7853,1,1
7854,0,0
7855,1,1
7856,0,0
7857,0,0
7858,1,1
7859,2,2
7860,1,1
7861,1,1
7862,0,0
7863,3,3
7864,4,4
7865,4,4
7866,0,0
7867,1,1
7868,3,3
7869,4,4
7870,1,1
7871,0,0
7872,4,4
7873,0,0
7874,4,4
7875,3,3
7876,1,1
7877,4,4
7878,4,4
7879,3,3
7880,4,4
7881,0,0
7882,1,1
7883,4,4
7884,2,2
7885,0,0
7886,4,4
7887,3,3
7888,2,2
7889,1,1
7890,0,0
7891,3,3
7892,2,2
7893,1,1
7894,1,1
7895,4,4
7896,2,2
7897,1,1
7898,0,0
7899,4,4
7900,3,3
7901,3,3
7902,0,0
7903,0,0
7904,3,3
7905,2,2
7906,0,0
7907,2,2
7908,4,4
7909,0,0
7910,0,0
7911,1,1
7912,0,0
7913,2,2
7914,4,4
7915,0,0
7916,0,0
7917,4,4
7918,4,4
7919,0,0
7920,4,4
7921,0,0
7922,4,4
7923,2,2
7924,1,1
7925,1,1
7926,1,1
7927,2,2
7928,2,2
7929,3,3
7930,4,4
7931,4,4
7932,0,0
7933,2,2
7934,3,3
7935,4,4
7936,0,0
7937,3,3
7938,0,0
7939,0,0
7940,4,4
7941,0,0
7942,2,2
7943,0,0
7944,2,2
7945,2,2
7946,1,1
7947,1,1
7948,2,2
7949,0,0
7950,3,3
7951,2,2
7952,4,4
7953,0,0
7954,3,3
7955,2,2
7956,3,3
7957,1,1
7958,2,2
7959,4,4
7960,3,3
7961,1,1
7962,3,3
7963,2,2
7964,4,4
7965,1,1
7966,3,3
7967,2,2
7968,0,0
7969,4,4
7970,3,3
7971,2,2
7972,2,2
7973,2,2
7974,3,3
7975,1,1
7976,0,0
7977,4,4
7978,3,3
7979,0,0
7980,4,4
7981,1,1
7982,0,0
7983,3,3
7984,3,3
7985,4,4
7986,2,2
7987,1,1
7988,1,1
7989,1,1
7990,1,1
7991,1,1
7992,0,0
7993,4,4
7994,0,0
7995,0,0
7996,1,1
7997,4,4
7998,0,0
7999,0,0
8000,3,3
8001,0,0
8002,2,2
8003,2,2
8004,1,1
8005,3,3
8006,3,3
8007,3,3
8008,2,2
8009,2,2
8010,1,1
8011,4,4
8012,3,3
8013,1,1
8014,1,1
8015,4,4
8016,3,3
8017,2,2
8018,3,3
8019,4,4
8020,2,2
8021,2,2
8022,1,1
8023,3,3
8024,1,1
8025,3,3
8026,0,0
8027,2,2
8028,4,4
8029,3,3
8030,1,1
8031,3,3
8032,2,2
8033,3,3
8034,3,3
8035,4,4
8036,0,0
8037,1,1
8038,0,0
8039,4,4
8040,2,2
8041,4,4
8042,4,4
8043,4,4
8044,4,4
8045,4,4
8046,1,1
8047,1,1
8048,2,2
8049,1,1
8050,4,4
8051,4,4
8052,0,0
8053,4,4
8054,0,0
8055,3,3
8056,4,4
8057,3,3
8058,0,0
8059,1,1
8060,1,1
8061,3,3
8062,3,3
8063,1,1
8064,4,4
8065,0,0
8066,4,4
8067,0,0
8068,0,0
8069,4,4
8070,0,0
8071,3,3
8072,2,2
8073,2,2
8074,3,3
8075,1,1
8076,0,0
8077,3,3
8078,2,2
8079,1,1
8080,1,1
8081,2,2
8082,4,4
8083,3,3
8084,0,0
8085,4,4
8086,1,1
8087,3,3
8088,3,3
8089,0,0
8090,0,0
8091,4,4
8092,3,3
8093,4,4
8094,2,2
8095,1,1
8096,0,0
8097,3,3
8098,2,2
8099,2,2
8100,3,3
8101,1,1
8102,0,0
8103,1,1
8104,2,2
8105,2,2
8106,0,0
8107,4,4
8108,1,1
8109,2,2
8110,2,2
8111,2,2
8112,0,0
8113,4,4
8114,3,3
8115,2,2
8116,4,4
8117,2,2
8118,2,2
8119,4,4
8120,4,4
8121,1,1
8122,1,1
8123,2,2
8124,0,0
8125,1,1
8126,2,2
8127,0,0
8128,1,1
8129,4,4
8130,3,3
8131,3,3
8132,3,3
8133,1,1
8134,0,0
8135,3,3
8136,4,4
8137,3,3
